Zp,Zs,LR,MR,VpVs,label
6048.624,3146.2505,16.7883,9.8994,1.9225,1
6109.9746,3185.3362,17.0391,10.1464,1.9182,1
6074.9956,3164.6008,16.8763,10.0151,1.9197,1
5986.1846,3107.4006,16.5231,9.6571,1.9265,1
5843.0972,3016.8501,15.9397,9.1026,1.9369,1
5699.2002,2925.6218,15.3624,8.5597,1.9481,1
5626.3574,2875.4033,15.12,8.2679,1.9567,1
5638.2041,2875.4768,15.2527,8.2684,1.9608,1
5680.2134,2897.1482,15.4779,8.3935,1.9606,1
5717.3066,2919.7031,15.6383,8.5247,1.9582,1
5736.2578,2932.9109,15.7008,8.602,1.9558,1
5773.3667,2953.3154,15.8877,8.7221,1.9549,1
5697.9238,2911.4216,15.5136,8.4764,1.9571,1
5650.1904,2883.0427,15.3008,8.3119,1.9598,1
5712.4673,2913.8733,15.651,8.4907,1.9604,1
5736.54,2927.2749,15.77,8.5689,1.9597,1
5750.5654,2937.6177,15.8098,8.6296,1.9576,1
5736.3779,2933.8647,15.6909,8.6076,1.9552,1
5767.5356,2953.228,15.8214,8.7216,1.953,1
5812.9209,2979.0632,16.0405,8.8749,1.9513,1
5808.7524,2978.2185,16.002,8.8698,1.9504,1
5831.8569,2991.4397,16.1132,8.9487,1.9495,1
5875.581999999999,3015.6809,16.3339,9.0944,1.9483,1
5936.7588,3050.3635,16.6358,9.3049,1.9462,1
5927.895,3049.178,16.545,9.2975,1.9441,1
5932.3579,3054.3733,16.5345,9.3292,1.9423,1
5865.9507,3018.6479,16.1853,9.1125,1.9432,1
5830.4609,2994.2139,16.0636,8.9654,1.9472,1
5767.8701,2951.7178,15.8432,8.713,1.9541,1
5768.7969,2942.8003,15.959000000000001,8.6601,1.9603,1
5717.7515,2910.9717,15.7455,8.4741,1.9642,1
5703.5688,2905.0313,15.6523,8.4392,1.9633,1
5747.3203,2935.3376,15.7993,8.6165,1.9580000000000002,1
5808.6392,2977.6438,16.0076,8.8668,1.9508,1
5861.2339,3014.5669,16.1788,9.0879,1.9443,1
5806.5815,2991.2612,15.8224,8.9482,1.9412,1
5832.8315,3006.9368,15.9394,9.0422,1.9398,1
5863.2656,3022.344,16.1088,9.1346,1.94,1
5877.8359,3029.7024,16.1908,9.1791,1.9401,1
5930.2422,3059.6714,16.445,9.362,1.9382,1
5927.1509,3062.7761,16.3704,9.3807,1.9352,1
5887.3325,3047.0784,16.0915,9.2847,1.9321,1
5885.0703,3049.2878,16.0378,9.2982,1.93,1
5906.1392,3060.8306,16.1452,9.3687,1.9296,1
5876.9468,3044.6018,15.9999,9.27,1.9303,1
5867.1279,3039.9159999999997,15.9412,9.2413,1.93,1
5883.811,3048.7456,16.0295,9.2949,1.9299,1
5846.3408,3023.9976,15.8907,9.145,1.9333,1
5800.3696,2990.1714,15.7619,8.9413,1.9398,1
5731.2637,2945.8542,15.4925,8.6792,1.9456,1
5695.8579,2928.45,15.2913,8.5763,1.945,1
5788.5732,2991.3296,15.6116,8.95,1.9352,1
5901.0127,3074.1614,15.9203,9.4519,1.9197,1
5993.9771,3147.3599,16.1158,9.907,1.9045,1
6043.1245,3187.5869,16.198,10.1607,1.8958,1
6009.1157,3168.4159999999997,16.0317,10.0392,1.8966,1
5955.7134,3125.5034,15.9325,9.7693,1.9056,1
5885.9473,3065.6733,15.8472,9.3998,1.9201,1
5776.6709,2983.4944,15.5675,8.9028,1.9363,1
5673.3901,2910.3721,15.2468,8.4706,1.9494,1
5656.7197,2893.0327,15.26,8.3701,1.9553,1
5749.4326,2944.3755,15.7176,8.6701,1.9527,1
5838.2378,3003.3428,16.0447,9.0206,1.944,1
5904.1143,3056.2947,16.1764,9.3414,1.9318,1
5949.5381,3098.6482,16.1937,9.6017,1.9201,1
5947.6421,3108.3508,16.0509,9.6619,1.9134,1
5912.1504,3087.2446,15.8912,9.5312,1.915,1
5882.8667,3056.5581,15.9228,9.3426,1.9247,1
5874.519,3030.7876,16.1385,9.1858,1.9383,1
5860.6943,3006.4585,16.2701,9.0389,1.9494,1
5832.0806,2985.5547,16.1861,8.9135,1.9534,1
5817.6011,2982.6453,16.0521,8.8962,1.9505,1
5813.4287,2988.5508,15.9332,8.9315,1.9452,1
5769.9941,2968.3109999999997,15.6711,8.8109,1.9439,1
5730.0103,2941.9585,15.5228,8.6551,1.9477,1
5716.4868,2928.0498,15.5313,8.5735,1.9523,1
5780.4194,2960.531,15.8838,8.7648,1.9525,1
5835.3774,2995.2795,16.1082,8.9717,1.9482,1
5814.1016,2994.5669,15.8689,8.9674,1.9416,1
5837.0166,3017.1111,15.8648,9.103,1.9346,1
5851.3623,3029.7754,15.8794,9.1795,1.9313,1
5802.5552,3003.1152,15.6323,9.0187,1.9322,1
5760.1162,2978.8018,15.4325,8.8733,1.9337,1
5769.6074,2985.5051,15.4619,8.9132,1.9325,1
5846.5713,3035.8669,15.7495,9.2168,1.9258,1
5935.2974,3101.9724,15.9832,9.6227,1.9134,1
6061.8716,3193.5879,16.3482,10.2,1.8982,1
6174.9097,3272.4314,16.712,10.7096,1.8869999999999998,1
6124.0737,3244.9414,16.4453,10.5299,1.8873,1
6014.1201,3167.2168,16.107,10.0323,1.8989,1
5878.3101,3067.5779,15.7342,9.4117,1.9164,1
5816.7549,3011.6001,15.6948,9.0701,1.9315,1
5814.7764,2996.3528,15.8554,8.9781,1.9406,1
5815.3569,2991.4453,15.9209,8.9487,1.944,1
5766.2329,2967.2053,15.6413,8.8045,1.9433,1
5758.8979,2969.5354,15.5286,8.8182,1.9393,1
5781.9189,2991.1602,15.5364,8.9472,1.933,1
5876.9443,3053.3943,15.8927,9.3245,1.9248,1
5989.1147,3124.4424,16.3457,9.7632,1.9169,1
6006.1523,3140.8633,16.3439,9.865,1.9123,1
5970.5786,3124.1631,16.1272,9.7605,1.9111,1
5955.8169,3115.3462,16.061,9.7054,1.9118,1
5955.1646,3113.5088,16.0761,9.6939,1.9127,1
5926.9775,3097.4497,15.9409,9.5944,1.9135,1
5931.1694,3098.5042,15.9775,9.6008,1.9142,1
5933.4595,3096.708,16.0267,9.5897,1.9161,1
5922.0469,3085.5876,16.0289,9.5209,1.9193,1
5894.335,3065.8843,15.944,9.3999,1.9226,1
5884.0952,3058.302,15.9162,9.3533,1.9240000000000002,1
5890.1265,3062.9919,15.9298,9.3819,1.923,1
5869.4512,3055.2734,15.7812,9.3347,1.9211,1
5864.8398,3055.7268,15.7214,9.3375,1.9193,1
5868.5571,3059.1924,15.7227,9.3587,1.9183,1
5869.0747,3060.4009,15.714,9.3661,1.9177,1
5878.2578,3067.0781,15.74,9.407,1.9166,1
5894.0703,3078.259,15.7889,9.4759,1.9147,1
5927.2358,3098.5764,15.9298,9.6012,1.9129,1
5919.2061,3094.8596,15.8808,9.5782,1.9126,1
5885.9517,3074.1038,15.7442,9.4503,1.9147,1
5829.9839,3037.4092,15.5373,9.2265,1.9194,1
5767.4878,2995.1353,15.3222,8.9709,1.9256,1
5764.7017,2985.6528,15.4037,8.9141,1.9308,1
5793.6523,2996.4819,15.6087,8.9789,1.9335,1
5820.7588,3010.2134,15.7586,9.0615,1.9337,1
5876.4155,3039.4431,16.0558,9.2383,1.9334,1
5850.0093,3022.562,15.9509,9.1359,1.9354,1
5821.6958,3004.0505,15.8435,9.0243,1.9380000000000002,1
5812.5674,2995.3687,15.8415,8.9722,1.9405,1
5825.1201,2999.3989,15.9392,8.9964,1.9421,1
5806.7617,2990.3269,15.8346,8.9422,1.9418,1
5752.5474,2966.7542,15.4885,8.8016,1.939,1
5761.9575,2982.5605,15.4087,8.8959,1.9319,1
5829.0381,3035.052,15.5546,9.212,1.9206,1
5926.9941,3105.7549,15.8378,9.6458,1.9084,1
5987.7793,3148.6641,16.0254,9.9141,1.9017,1
6018.1353,3160.1931,16.2443,9.987,1.9044,1
5939.0376,3100.2173,16.0495,9.6115,1.9157,1
5817.188,3014.8958,15.6605,9.0896,1.9295,1
5684.3745,2927.542,15.1711,8.5705,1.9417,1
5627.3198,2884.1216,15.0304,8.3182,1.9511,1
5628.2329,2873.5364,15.1626,8.2572,1.9586,1
5624.271,2863.5815,15.2322,8.2001,1.9641,1
5624.7393,2860.9282,15.2679,8.1849,1.9661,1
5669.0215,2886.3533,15.4758,8.3311,1.9641,1
5683.7886,2899.4526,15.4918,8.4068,1.9603,1
5709.2212,2917.9951,15.5658,8.5147,1.9566,1
5674.2876,2902.5764,15.3478,8.425,1.9549,1
5646.6431,2889.5327,15.1858,8.3494,1.9542,1
5668.2217,2903.0107,15.2738,8.4275,1.9525,1
5684.2661,2914.8601,15.3181,8.4964,1.9501,1
5700.3105,2926.9851,15.3591,8.5673,1.9475,1
5732.6011,2946.5811,15.4981,8.6824,1.9455,1
5726.7715,2943.7778,15.4643,8.6658,1.9454,1
5687.7749,2920.6372,15.2906,8.5303,1.9474,1
5680.8594,2912.6396,15.3052,8.4835,1.9504,1
5699.416,2918.6885,15.4459,8.5188,1.9527,1
5714.3188,2925.1375,15.5406,8.5564,1.9535,1
5708.1523,2922.5439,15.5005,8.5413,1.9531,1
5709.6279,2924.9749,15.4889,8.5555,1.952,1
5692.3467,2917.7275,15.3767,8.5132,1.9509999999999998,1
5629.3901,2817.2126,15.815999999999999,7.9373,1.9983,2
5542.9346,2716.22,15.9683,7.377999999999999,2.0407,2
5585.0278,2737.0024,16.2119,7.4912,2.0406,2
5789.876,2843.4587,17.3523,8.0853,2.0362,2
5883.8638,2993.8928,16.6932,8.9634,1.9653,2
6006.7417,3060.9268,17.3424,9.3693,1.9624,2
6128.6445,3159.835,17.5913,9.9846,1.9395,2
6205.0161,3294.2466,16.7982,10.8521,1.8836,2
6142.728,3325.6038,15.614,11.0596,1.8471,2
6112.1211,3240.2988,16.359,10.4995,1.8863,2
6004.8403,3212.5515,15.418,10.3205,1.8692,2
5963.1802,3105.9185,16.2661,9.6468,1.9199,2
5950.6313,3082.8608,16.4019,9.5041,1.9302,2
5974.6509,3094.4359999999997,16.5455,9.5755,1.9308,2
5944.0137,3125.134,15.7986,9.7665,1.902,2
5952.1992,3098.6865,16.225,9.6019,1.9209,2
5980.4312,3113.6016,16.3766,9.6946,1.9207,2
5964.7285,3127.1968,16.0193,9.7794,1.9074,2
5925.5654,3098.3801,15.9127,9.6,1.9125,2
5923.9169999999995,3068.5891,16.2603,9.4162,1.9305,2
5964.5796,3054.0422,16.9223,9.3272,1.953,2
6024.8936,3085.9878,17.2534,9.5233,1.9524,2
6050.6729,3147.4922,16.7972,9.9067,1.9224,2
6117.1626,3182.0337,17.1705,10.1253,1.9224,2
6153.5659,3251.6514,16.7199,10.5733,1.8924,2
6231.4316,3289.1563,17.1958,10.8187,1.8945,2
6307.4668,3356.4275,17.2534,11.2658,1.8792,2
6301.2593,3388.3311,16.7483,11.4808,1.8597,2
6234.0747,3312.2871,16.9213,10.9713,1.8821,2
6208.0049,3268.1074,17.1784,10.6805,1.8996,2
6134.186,3235.3557,16.6955,10.4679,1.8959,2
6013.5581,3164.6143,16.1362,10.0155,1.9002,2
5922.1025,3107.4851,15.7593,9.6565,1.9057,2
5926.4629,3069.2351,16.2836,9.4202,1.9309,2
5992.3115,3081.6602,16.9157,9.4967,1.9445,2
6051.937,3143.6389,16.8614,9.8826,1.9251,2
6085.1064,3182.4473,16.7726,10.128,1.9121,2
6102.6069,3186.9751,16.9282,10.1569,1.9149,2
6126.8843,3195.0273,17.1224,10.2082,1.9176,2
6159.6362,3229.4177,17.0832,10.4292,1.9074,2
6194.6797,3279.8489,16.8595,10.7574,1.8887,2
6261.1567,3325.8152,17.0837,11.0611,1.8826,2
6368.7168,3393.7786,17.5267,11.5177,1.8766,2
6430.3091,3495.2026,16.9161,12.2164,1.8398,2
6444.3716,3553.0356,16.2818,12.6241,1.8138,2
6475.4136,3569.5813,16.45,12.742,1.814,2
6553.8159,3609.6157,16.8938,13.0293,1.8157,2
6525.3271,3673.7583,15.5884,13.4965,1.7762,2
6435.6758,3626.6206,15.1154,13.1524,1.7745,2
6349.0356,3528.7192,15.4067,12.4519,1.7992,2
6323.7715,3460.5681,16.039,11.9756,1.8274,2
6301.4536,3447.4749,15.9384,11.8852,1.8279,2
6266.5845,3423.009,15.8359,11.7171,1.8307,2
6317.6123,3370.8738,17.1943,11.3628,1.8741,2
6482.6509,3389.0811,19.054000000000002,11.485999999999999,1.9128,2
6406.9712,3510.9771,16.3953,12.327,1.8248,2
6398.9561,3464.1858,16.9455,12.0006,1.8472,2
6393.6714,3479.5903,16.6651,12.1076,1.8375,2
6279.8696,3488.5686,15.1015,12.1702,1.8002,2
6082.9517,3391.4314,13.9988,11.5018,1.7936,2
6108.2549,3181.2302,17.0703,10.1202,1.9201,2
6109.3862,3193.5820000000003,16.9267,10.199,1.913,2
6154.3408,3212.2986,17.2413,10.3189,1.9159,2
6401.8584,3248.3257,19.8806,10.5516,1.9708,2
6357.1992,3471.7512,16.308,12.0531,1.8311,2
6274.2227,3417.8093,16.003,11.6814,1.8357,2
6261.688,3358.093,16.6552,11.2768,1.8647,2
6224.8022,3354.5854,16.2417,11.2532,1.8556,2
6201.3726,3327.5579,16.3118,11.0726,1.8636,2
6272.7983,3310.1521,17.4341,10.9571,1.895,2
6312.7778,3388.6335,16.8856,11.4828,1.8629,2
6360.9639,3432.3191,16.9004,11.7808,1.8533,2
4700.0103,2305.6538,11.477,5.3246,2.0384,2
4414.8574,2167.7002,10.0986,4.7012,2.0366,2
4358.8105,2142.9536,9.8157,4.5929,2.0340000000000003,2
4423.1929,2176.5195,10.0903,4.7373,2.0322,2
4407.0176,2168.5405,10.0174,4.7029,2.0323,2
4365.603,2148.1411,9.8295,4.6145,2.0323,2
4320.2075,2126.6069,9.6208,4.5232,2.0315,2
4214.5454,2075.4487,9.1488,4.3081,2.0307,2
4139.374,2039.6669,8.8141,4.1603,2.0294,2
4140.9634,2041.6311,8.8115,4.1685,2.0283,2
4183.9468,2062.8613,8.9946,4.2554,2.0282,2
4190.4683,2064.2007,9.0382,4.2609,2.0301,2
4205.5674,2069.1736,9.124,4.2815,2.0325,2
4229.5903,2079.0049,9.2449,4.3223,2.0344,2
4233.9536,2080.062,9.2732,4.3267,2.0355,2
4255.0269,2090.9519,9.3611,4.3721,2.035,2
4243.104,2086.6606,9.2957,4.3542,2.0334,2
4203.7417,2069.593,9.106,4.2836,2.0312,2
4116.689,2028.6179,8.7169,4.1154,2.0293,2
4071.8511,2007.8389,8.5171,4.0314,2.028,2
4067.3467,2005.5870000000002,8.4988,4.0226,2.028,2
4013.0505,1976.3024,8.293,3.9058,2.0306,2
4011.7813,1972.1843,8.316,3.8897,2.0342,2
4105.2627,2014.8145,8.7352,4.0598,2.0375,2
4235.5635,2075.9631,9.3244,4.3113,2.0403,2
4472.1738,2191.4751,10.3967,4.8033,2.0407,2
4621.8052,2264.8074,11.1024,5.1294,2.0407,2
4596.5532,2252.1963,10.9837,5.0725,2.0409,2
4520.3242,2216.2637,10.6104,4.9121,2.0396,2
4371.5708,2145.7556,9.9025,4.6044,2.0373,2
4245.3315,2086.6421,9.3148,4.3541,2.0345,2
4179.8198,2056.4937,9.0126,4.2292,2.0325,2
4255.1729,2095.2625,9.3262,4.3901,2.0309,2
4224.3164,2078.8833,9.2013,4.3218,2.032,2
4207.835,2068.6292,9.1474,4.2792,2.0341,2
4211.1602,2067.9185,9.1813,4.2763,2.0364,2
4283.9121,2102.7534,9.5089,4.4216,2.0373,2
4417.6626,2169.8003,10.1002,4.7083,2.036,2
4408.02,2166.3716,10.0443,4.6932,2.0347,2
4231.3062,2079.6741,9.2555,4.3258,2.0346,2
4070.0286,2000.2883,8.5642,4.0018,2.0347,2
4028.0715,1979.9852,8.3847,3.9204,2.0344,2
4067.7603,2000.1116,8.5459,4.0005,2.0338,2
4010.7603,1971.2522,8.3149,3.886,2.0346,2
4017.9158,1973.9967,8.3504,3.8967,2.0354,2
4124.9116,2025.2781,8.8127,4.1023,2.0367,2
4244.417,2080.9841,9.3554,4.331,2.0396,2
4389.0215,2149.5691,10.0245,4.6216,2.0418,2
4501.7197,2205.7869,10.5354,4.8660000000000005,2.0409,2
4687.8525,2303.7578,11.3653,5.3098,2.0349,2
4932.5918,2433.6362,12.4911,5.9264,2.0269,2
5067.1367,2506.2937,13.1135,6.282,2.0218,2
5148.9336,2549.1956,13.5154,6.4988,2.0198,2
5190.8193,2569.8281,13.7367,6.604,2.0199,2
5194.7412,2570.2202,13.7733,6.606,2.0211,2
5095.2266,2517.845,13.2846,6.3409,2.0237,2
4909.7046,2423.762,12.360999999999999,5.8772,2.0257,2
4845.7534,2392.0518,12.0375,5.7219,2.0258,2
4880.0884,2409.3269,12.2058,5.805,2.0255,2
4887.437,2412.8325,12.2436,5.8218,2.0256,2
4881.8066,2409.2058,12.2235,5.8043,2.0263,2
4886.8428,2410.0,12.265,5.8081,2.0277,2
4927.1465,2428.2954,12.4842,5.8969,2.0291,2
4936.7314,2431.7104,12.5451,5.9133,2.0302,2
4886.2344,2405.8315,12.2997,5.7882,2.031,2
4865.4438,2395.6194,12.1946,5.739,2.031,2
4860.8691,2393.5945,12.1696,5.7293,2.0308,2
4831.6528,2378.6694,12.0288,5.6581,2.0312,2
4846.1846,2385.585,12.1041,5.6913,2.0314,2
4904.7935,2414.78,12.3949,5.8313,2.0312,2
4906.7612,2414.761,12.4145,5.8313,2.032,2
4879.7461,2399.6025,12.2958,5.7581,2.0336,2
4870.9663,2394.5198,12.2591,5.7339,2.0342,2
4828.9292,2372.5044,12.0611,5.6288,2.0354,2
4792.9683,2353.5779,11.8942,5.5394,2.0365,2
4785.7358,2352.0603,11.8393,5.5325,2.0347,2
4863.7437,2395.8171,12.1768,5.7406,2.0301,2
4959.3228,2450.3013,12.5878,6.0047,2.024,2
5039.9868,2495.408,12.9474,6.2271,2.0197,2
5032.3433,2490.4333,12.9204,6.2026,2.0207,2
4957.6475,2447.4478,12.5985,5.9903,2.0257,2
4889.4087,2407.6333,12.3132,5.797000000000001,2.0308,2
4832.208,2375.2258,12.0669,5.6417,2.0344,2
4803.9268,2359.0601,11.9475,5.5652,2.0364,2
4774.8203,2343.3198,11.8166,5.4911,2.0376,2
4775.8447,2342.8018,11.8313,5.4887,2.0385,2
4750.4199,2329.6284,11.7123,5.4272,2.0391,2
4720.6255,2314.8462,11.5673,5.3585,2.0393,2
4754.2202,2332.0806,11.7255,5.4387,2.0386,2
4800.8594,2357.2227,11.9354,5.5566,2.0367,2
4869.4575,2394.9707,12.2401,5.7361,2.0332,2
4951.126,2439.1602,12.6147,5.9495,2.0298,2
4932.7275,2431.6179,12.5063,5.9128,2.0286,2
4907.8906,2420.2888,12.3718,5.8578,2.0278,2
4893.916,2413.6848,12.2987,5.8259,2.0276,2
4935.5,2435.5959,12.4949,5.9321,2.0264,2
4928.4531,2433.075,12.4499,5.9199,2.0256,2
4939.3252,2440.1392,12.4884,5.9543,2.0242,2
4987.9131,2466.2869,12.7142,6.0826,2.0224,2
5091.8252,2524.0203,13.1855,6.3708,2.0174,2
5192.3911,2581.6658,13.6311,6.6652,2.0113,2
5245.3516,2616.0178,13.8266,6.8436,2.0051,2
5344.085,2675.6013,14.2418,7.1592,1.9974,2
5423.5557,2727.0464,14.5415,7.437,1.9888,2
5495.8188,2770.3352,14.8547,7.675,1.9838,2
5433.2642,2736.5374,14.5434,7.4889,1.9855,2
5354.3857,2689.4841,14.203,7.2336,1.9909,2
5318.1958,2663.7788,14.0917,7.0958,1.9965,2
5212.2813,2603.8918,13.6083,6.781000000000001,2.0017,2
5173.5894,2580.9668,13.4433,6.6614,2.0045,2
5182.8687,2584.0779,13.5072,6.6775,2.0057,2
5163.2739,2572.5891,13.423,6.6183,2.0069999999999997,2
5120.0742,2548.7039,13.2235,6.496,2.0089,2
5112.4712,2542.8533,13.2052,6.4661,2.0105,2
5104.0078,2535.7893,13.1904,6.4302,2.0128,2
5090.8896,2528.3816,13.1317,6.3927,2.0135,2
5078.2212,2521.7385,13.07,6.3592,2.0138,2
5088.4287,2528.0073,13.1105,6.3909,2.0128,2
5147.0454,2562.25,13.3623,6.5656,2.0088,2
5219.0879,2607.8301,13.6375,6.8013,2.0014,2
5343.5264,2683.1040000000003,14.157,7.2011,1.9916,2
5474.8042,2764.0049,14.6946,7.6411,1.9808,2
5512.0093,2794.4973,14.7639,7.8092,1.9725,2
5493.0835,2790.5361,14.5999,7.7871,1.9685,2
5466.2319,2779.7288,14.4261,7.7269,1.9665,2
5467.1509,2783.1147,14.3983,7.7458,1.9644,2
5510.6309,2808.0134,14.5975,7.8852,1.9625,2
5581.8091,2844.0029,14.9809,8.0888,1.9627,2
5620.061,2859.1418,15.2357,8.1747,1.9656,2
5583.5586,2831.103,15.1459,8.0157,1.9723,2
5521.7925,2785.363,14.9735,7.7587,1.9825,2
5437.1914,2728.0986,14.6789,7.4439,1.9931,2
5321.937,2658.2813,14.190999999999999,7.0675,2.0021,2
5231.814,2604.9844,13.8003,6.7863,2.0084,2
5190.9697,2581.8982,13.6138,6.6662,2.0105,2
5216.6255,2597.679,13.7177,6.7484,2.0082,2
5303.5019999999995,2647.9431,14.1049,7.0126,2.0029,2
5385.8125,2699.0652,14.4369,7.2851,1.9955,2
5423.8545,2730.7598,14.504000000000001,7.4574,1.9862,2
5462.3096,2763.4712,14.5631,7.6369,1.9766,2
5479.9487,2783.8335,14.5303,7.7498,1.9685,2
5519.4253,2812.4797,14.6447,7.9108,1.9625,2
5630.5864,2874.9036,15.1751,8.2662,1.9585,2
5723.687,2923.8257,15.6632,8.5489,1.9576,2
5692.96,2904.0547,15.5427,8.4336,1.9604,2
5670.4468,2885.2729,15.5047,8.3252,1.9653,2
5587.6563,2835.4131,15.1432,8.04,1.9707,2
5507.0034,2786.8289,14.7943,7.7666,1.9761,2
5461.1724,2756.5095,14.6278,7.5985,1.9812,2
5406.3442,2723.4539,14.3944,7.4174,1.9851,2
5346.8081,2690.7703,14.1079,7.2403,1.9871,2
5322.6255,2679.7815,13.9679,7.1813,1.9862,2
5346.9292,2697.7593,14.0339,7.278,1.982,2
5407.6982,2737.8428,14.2521,7.4963,1.9752,2
5539.8325,2815.4749,14.8363,7.9272,1.9676,2
5646.187,2875.0154,15.347999999999999,8.2657,1.9639,2
5666.7451,2884.9707,15.4659,8.3231,1.9642,2
5695.3916,2895.3071,15.6719,8.3828,1.9671,2
5722.3633,2902.6248,15.895,8.4252,1.9714,2
5681.3667,2875.9563,15.7357,8.2711,1.9755,2
5605.1987,2832.7148,15.3697,8.0243,1.9787,2
5599.4121,2827.0442,15.3691,7.9922,1.9807,2
5549.835,2799.3848,15.1276,7.8366,1.9825,2
5469.1704,2757.0591,14.7092,7.6015,1.9837,2
5425.5278,2735.9607,14.4655,7.4855,1.983,2
5380.7734,2715.9126,14.2005,7.3762,1.9812,2
5417.3223,2738.4941,14.3487,7.4994,1.9782,2
5429.8555,2747.9973,14.3804,7.5515,1.9759,2
5467.1924,2769.9041,14.5455,7.6724,1.9738,2
5465.1685,2771.5825,14.5047,7.6817,1.9719,2
5552.6924,2819.3979,14.935,7.9494,1.9695,2
5634.604,2864.9131,15.3336,8.208,1.9668,2
5644.8809,2870.2456,15.3881,8.2383,1.9667,2
5585.6484,2835.6895,15.1175,8.0414,1.9698,2
5525.312,2799.4688,14.8552,7.8372,1.9737,2
5518.7573,2792.7227,14.8581,7.7993,1.9761,2
5481.7813,2773.1659999999997,14.6693,7.6906,1.9767,2
6032.9277,3047.6335,17.8202,9.2894,1.9796,2
5468.229,2719.6541,15.1097,7.3974,2.0107,2
5315.77,2636.2744,14.3585,6.9505,2.0164,2
5193.748,2573.2219,13.7321,6.6215,2.0184,2
5194.3101,2575.354,13.7161,6.6326,2.0169,2
5260.5366,2613.8254,14.0092,6.8323,2.0126,2
5344.479,2663.3528,14.3767,7.0937,2.0067,2
5444.1685,2722.3535,14.8168,7.4115,1.9998,2
5569.0903,2794.4277,15.3971,7.8089,1.9929,2
5628.0762,2830.6484,15.6501,8.0126,1.9883,2
5602.7798,2821.0142,15.4749,7.9581,1.9861,2
5637.8438,2842.1187,15.63,8.0776,1.9837,2
5692.7749,2874.6013,15.880999999999998,8.2634,1.9804,2
5741.5195,2905.5774,16.0803,8.4424,1.976,2
5692.1304,2886.1855,15.7403,8.3301,1.9722,2
5673.6338,2881.3281,15.585999999999999,8.3021,1.9691,2
5716.4214,2904.7793,15.8021,8.4378,1.9679,2
5662.9473,2873.281,15.5576,8.2559,1.9709,2
5739.0181,2905.3904,16.0543,8.4415,1.9753,2
5664.5835,2858.8198,15.7421,8.1732,1.9815,2
5653.918000000001,2848.5901,15.7379,8.1145,1.9848,2
5550.7983,2785.7285,15.2914,7.761,1.9926,2
5460.9277,2730.1611,14.9145,7.4545,2.0003,2
5325.2363,2650.4404,14.3105,7.0268,2.0093,2
5257.9204,2606.4253,14.0587,6.7935,2.0173,2
5102.2192,2519.4272,13.3435,6.3516,2.0253,2
4968.1372,2446.2959,12.7141,5.9847,2.0309,2
4945.9312,2433.3853,12.6195,5.9214,2.0325,2
5017.041,2471.2097,12.9584,6.1079,2.0302,2
5126.0869,2532.0486,13.4551,6.4122,2.0245,2
5236.3345,2596.3494,13.9382,6.7422,2.0169,2
5294.6416,2633.5066,14.1625,6.9354,2.0105,2
5283.1245,2631.3594,14.0634,6.9241,2.0078,2
5290.0889,2634.6372,14.1027,6.9414,2.0079,2
5290.1543,2631.1604,14.1398,6.9232,2.0106,2
5228.2939,2593.9968,13.8779,6.7294,2.0156,2
5186.9922,2567.5508,13.7203,6.5923,2.0202,2
5161.8262,2551.9985,13.6196,6.513,2.0227,2
5140.0469,2541.8455,13.4983,6.4611,2.0222,2
5194.0337,2573.3884,13.7337,6.6228,2.0184,2
5239.3765,2601.8879,13.9114,6.7698,2.0137,2
5228.3193,2600.5283,13.81,6.7628,2.0105,2
5217.5479,2597.1345,13.7326,6.7452,2.009,2
5250.4248,2614.9072,13.8917,6.8379,2.0079,2
5297.312,2640.6479,14.1156,6.9732,2.0061,2
5342.8799,2668.3818,14.3059,7.1205,2.0023,2
5395.5059,2703.3179,14.4958,7.3084,1.9959,2
5474.3584,2754.3589,14.7961,7.5873,1.9876,2
5598.9321,2828.5928,15.3492,8.0033,1.9795,2
5764.3501,2919.9265,16.176,8.5261,1.9741,2
5789.6255,2933.4209,16.3102,8.6052,1.9737,2
5725.7515,2898.0991,15.9864,8.3991,1.9757,2
5682.9214,2873.4731,15.7819,8.2569,1.9777,2
5665.1445,2861.3052,15.7197,8.1871,1.9799,2
5644.9028,2845.863,15.6671,8.099,1.9836,2
5605.5068,2817.8855,15.5408,7.9407,1.9893,2
5540.8911,2775.3574,15.2968,7.7032,1.9965,2
5407.9824,2697.9238,14.6896,7.2796,2.0045,2
5253.3022,2610.9851,13.963,6.8175,2.012,2
5146.6563,2550.7285,13.4759,6.5064,2.0177,2
5052.3442,2498.9573,13.0366,6.2448,2.0218,2
5025.1953,2483.4524,12.9175,6.1675,2.0235,2
5044.5898,2493.6667,13.0111,6.2184,2.023,2
5023.918,2485.6414,12.8829,6.1784,2.0212,2
5078.0762,2518.1523,13.1047,6.3411,2.0166,2
5194.4937,2585.3679,13.6145,6.6842,2.0092,2
5314.3125,2656.3623,14.1295,7.0564,2.0006,2
5383.3018,2699.8242,14.4019,7.2891,1.9939,2
5448.7354,2736.7131,14.7096,7.4897,1.9909999999999999,2
5425.1499,2724.0840000000003,14.591,7.4207,1.9916,2
